Name,Year,Season,BMI
santorin,2017,spring,22.189842000000002
santorin,2017,summer,20.81175
santorin,2018,spring,16.298105
santorin,2018,summer,22.271158
santorin,2019,spring,21.205984
santorin,2019,summer,16.891039000000003
santorin,2020,spring,23.984551999999997
santorin,2020,summer,21.69801
santorin,2021,spring,26.096386
santorin,2021,summer,34.545464
santorin,2022,spring,35.730328
santorin,2022,summer,28.571709999999996
santorin,2023,spring,31.453834999999998
sapphire,2020,spring,17.886326
saroo,2021,summer,21.20439
satan,2016,summer,20.411386
satan,2018,spring,16.68967
savage (jang seung-gyu),2017,spring,16.519371
savage (jang seung-gyu),2018,spring,18.842717999999998
savage (jang seung-gyu),2018,summer,19.769205
save (im jin-hyeok),2020,spring,14.175116000000001
savior (zhang jun-chao),2019,spring,20.109722
savior (zhang jun-chao),2020,spring,30.400188
savior (zhang jun-chao),2020,summer,23.264389
savior (zhang jun-chao),2021,spring,20.141014000000002
savoki,2016,spring,20.472992
savoki,2017,spring,23.583277
savoki,2019,spring,25.754444
savoki,2020,summer,23.084087
sayho,2023,spring,23.901566
sbs,2021,spring,19.54734
scardorz,2016,summer,21.591023999999997
scardorz,2018,spring,23.759918
scardorz,2018,summer,21.651997
scarface (daniel aitbelkacem),2018,spring,20.227196
scarface (daniel aitbelkacem),2019,summer,13.748172
scarface (daniel aitbelkacem),2020,spring,14.359568
scarface (daniel aitbelkacem),2021,spring,16.082775
scarface (daniel aitbelkacem),2021,summer,20.548492
scarface (daniel aitbelkacem),2022,spring,15.089675
scarface (daniel aitbelkacem),2023,spring,18.571068
scarra,2014,spring,22.739407999999997
score,2015,summer,16.59591
score,2016,spring,19.963232
score,2016,summer,17.902542
score,2017,spring,18.558413
score,2017,summer,18.334352
score,2018,spring,17.985495
score,2018,summer,19.014145000000003
score,2019,summer,19.384058
score,2022,spring,22.797123000000003
scout,2016,spring,13.529313
scout,2017,spring,17.977745000000002
scout,2017,summer,17.563292999999998
scout,2018,spring,13.603932
scout,2018,summer,23.142717
scout,2019,spring,15.307642999999999
scout,2019,summer,18.93901
scout,2020,spring,17.356077
scout,2020,summer,17.072933
scout,2021,spring,15.614867000000002
scout,2021,summer,18.349134
scout,2022,spring,19.385372
scout,2023,spring,17.35784
search,2017,spring,23.536924
search,2022,spring,18.931692
sebekx,2019,spring,22.173658
sebekx,2020,spring,20.242501999999998
sebekx,2021,spring,21.923264
sebekx,2022,summer,21.078138
secondate,2021,spring,19.221018
secret,2015,summer,20.45879
secret,2016,spring,17.397707
secret,2017,summer,17.533163000000002
secret,2018,spring,14.270878
secret,2018,summer,19.429651
secret,2019,spring,15.986165
secret,2019,summer,19.197834
secret,2020,spring,24.486551000000002
secret,2020,summer,18.598913
secret,2021,spring,24.517126
secret,2022,spring,21.284225
seelame,2020,spring,24.304441
seelame,2020,summer,21.644686
seelame,2021,spring,19.425623
seelame,2022,spring,21.399872
seem,2020,spring,18.088520000000003
seem,2020,summer,22.732603
seize,2019,summer,25.393429
seize,2020,summer,22.774245999999998
selfie,2015,spring,16.921782
selfie,2016,spring,19.917665
selfie,2016,summer,17.472572
selfie,2017,spring,15.311385999999999
selfie,2017,summer,19.98927
selfie,2018,spring,17.298088
selfie,2018,summer,19.78444
selfie,2019,spring,19.744577
selfie,2019,summer,16.197939
selfie,2020,spring,17.932281
send0o,2019,spring,24.599629999999998
send0o,2019,summer,17.36893
send0o,2021,spring,15.11506
send0o,2021,summer,16.04511
sengio,2022,spring,18.162352
sens (jaime callejas de la pinta),2022,summer,17.686045
senyu,2022,summer,20.219242
seonghwan,2016,spring,16.515415
seonghwan,2016,summer,17.031336
seonghwan,2017,spring,16.498638
seonghwan,2017,summer,17.768946
seonghwan,2018,spring,18.389853
seonghwan,2018,summer,18.354313
seonghwan,2019,spring,23.233467
seonghwan,2019,summer,19.29017
seonghwan,2020,spring,14.506398999999998
seonghwan,2022,summer,18.153376
september,2019,spring,18.5627
september,2019,summer,19.009926
september,2020,summer,22.564905
seranok,2022,spring,14.564682999999999
seranok,2022,summer,14.564682999999999
seraph,2015,spring,22.716627
seraph,2015,summer,21.7385
seraph,2016,spring,26.053383
seraph,2016,summer,21.764498
seraph,2017,spring,20.241327
serek (michał nowocień),2022,summer,19.585846
serenity,2021,summer,27.192715000000003
setab,2021,summer,20.249733
sevenarmy,2021,summer,16.907642000000003
sh4kur,2022,spring,20.77336
shad0w,2018,spring,22.68877
shad0w,2020,spring,20.677629999999997
shad0w,2020,summer,20.036139000000002
shad0w,2021,summer,24.841715
shad0w,2022,spring,23.320395
shad0w,2023,spring,27.157238
shadow (park jae-seok),2019,spring,23.590296
shadow (youssef ali),2022,summer,15.989057
shadowus,2022,summer,16.948347000000002
shady (jordan robison),2017,spring,19.45099
shady (jordan robison),2018,spring,21.654467
shady (jordan robison),2018,summer,18.551802
shanji,2019,spring,20.475578
shanji,2019,summer,19.489918
shanji,2021,spring,20.622452
shanji,2021,summer,21.541124
shanji,2022,spring,23.82297
shanji,2023,spring,19.7954
shanks,2020,summer,25.047420000000002
shanks,2021,spring,20.470387
shanks,2021,summer,20.128483
shanks,2022,spring,22.317276
shanks,2023,spring,19.950928
shaoye,2021,summer,22.336498000000002
shaoye,2022,spring,21.7883
shark (kim joo-hyeong),2020,summer,22.73187
shark (zhang yu-qi),2019,spring,20.245314
shark (zhang yu-qi),2019,summer,19.848434
shark (zhang yu-qi),2020,spring,20.657082
shark (zhang yu-qi),2020,summer,19.82341
shark (zhang yu-qi),2021,spring,20.908138
shark (zhang yu-qi),2021,summer,20.737099
shark (zhang yu-qi),2022,summer,18.070667
shawikatami,2021,spring,25.225523000000003
shawikatami,2022,summer,25.414188
shawn,2019,summer,15.624972
sheep,2014,spring,22.256007999999998
sheep,2015,spring,20.338364000000002
sheep,2017,spring,19.020004
sheep,2017,summer,22.213333
sheep,2018,summer,22.531279
sheep,2019,spring,24.140926
sheiden,2023,spring,21.461481
sheja,2022,summer,21.754845
shemek,2019,summer,14.388714000000002
shemek,2020,spring,20.842411
shemek,2020,summer,19.567759
shemek,2022,spring,15.225522
sheng (hu chang-peng),2021,spring,22.442524
sheng (hu chang-peng),2021,summer,25.487579999999998
shenyi,2020,summer,21.730078
shenyi,2021,spring,17.643038
shenyi,2021,summer,16.369329999999998
shenyi,2022,spring,15.997684
sheru,2022,summer,20.302956
sheru,2023,spring,17.820515
shield (song ju-yeong),2017,spring,17.722227
shield (song ju-yeong),2018,summer,15.931466
shikari,2019,spring,19.294662
shikari,2019,summer,21.388985
shin (kirill shurkin),2022,spring,16.088991
shine (chen yang),2015,spring,22.821817000000003
shine (shin dong-wook),2022,spring,17.999029999999998
shiphtur,2013,spring,24.63691
shiphtur,2015,spring,19.9201
shiphtur,2016,spring,19.4852
shiphtur,2016,summer,15.528713
shizouh,2020,summer,16.879486
shlaya,2015,summer,17.230504999999997
shluffy,2021,spring,23.159985
shokram,2022,spring,16.021202
shone,2020,summer,17.011368
shone,2021,spring,22.687002
shorterace,2015,spring,18.663553
shoryu,2018,spring,13.343617000000002
shoryu,2018,summer,13.174795999999999
shoryu,2019,spring,16.188662
shoryu,2021,spring,15.82541
showmaker,2018,spring,19.825483
showmaker,2018,summer,20.706272
showmaker,2019,spring,21.542458
showmaker,2020,summer,23.212095
showmaker,2021,spring,21.695717000000002
showmaker,2021,summer,20.315548
showmaker,2022,spring,19.318668
showmaker,2022,summer,21.13751
showmaker,2023,spring,25.86616
shrimp,2016,spring,15.727108
shrimp,2016,summer,16.205755
shrimp,2017,spring,16.89036
shrimp,2017,summer,19.180384
shrimp,2018,spring,18.111073
shrimp,2018,summer,16.992998
shrimp,2019,spring,14.990939000000001
shrimp,2019,summer,23.163883
shuaige,2021,summer,16.383738
shuijiao,2018,spring,21.412739000000002
shupian,2017,summer,25.795458
shupian,2020,spring,20.111397
shupian,2021,spring,17.899424
shy,2016,spring,14.232673000000002
shy,2016,summer,18.90513
shy,2017,spring,19.869167
shy,2017,summer,16.24643
shynon,2017,spring,16.64181
silas,2020,spring,18.16917
silk (ivan gantsyuk),2021,summer,24.887722
silk (ivan gantsyuk),2022,spring,24.564903
sim,2020,spring,22.167145
simple (zhao zhi-hao),2020,summer,19.89627
simsin,2017,summer,14.902729
sin (yeon hyeong-mo),2022,spring,16.175251
sintax,2023,spring,12.784972
sive,2022,summer,20.378391
sixsix9,2016,spring,17.318678
sixsix9,2018,spring,21.433836
sixsix9,2018,summer,18.448622
sixsix9,2019,spring,20.45211
sixsix9,2019,summer,23.184235
sixsix9,2020,spring,16.817942000000002
sixsix9,2020,summer,20.835604
sk1nzor,2019,summer,17.792849
sk1nzor,2021,summer,19.476254
skewer,2021,spring,18.30476
skiin,2018,summer,25.349188
skiin,2019,summer,24.443619
skiin,2020,summer,26.160805
skiin,2021,spring,25.67033
skiin,2021,summer,25.479996
skream,2022,summer,20.419939000000003
sky (david koppmann),2020,spring,15.671806
sky (ha neul),2016,summer,20.208014000000002
sky (ha neul),2017,spring,19.362226
sky (kim ha-neul),2016,spring,21.183775
sky (kim ha-neul),2017,spring,20.973679999999998
sky (kim ha-neul),2017,summer,21.057148
sky (kim ha-neul),2018,spring,23.576124
sky (kim ha-neul),2018,summer,19.336520999999998
sky (kim ha-neul),2019,summer,21.495949
sky (zhan xiong),2018,summer,22.023529999999997
sky (zhan xiong),2019,spring,20.79881
sky (zhan xiong),2019,summer,15.978117000000001
sky (zhan xiong),2020,summer,25.695892
sky (zhan xiong),2021,spring,19.131908
sky (zhan xiong),2021,summer,25.845036999999998
skye,2016,summer,22.863853
skye,2017,summer,17.51814
skye1,2022,summer,18.107001999999998
sleeping,2018,spring,23.387762
sleeping,2020,spring,19.912415
sleepy (álvaro onteniente),2020,summer,27.895983
sleepy (álvaro onteniente),2022,spring,23.112157999999997
slooshi,2015,spring,16.082058
slooshi,2015,summer,14.911747
slooshi,2016,summer,13.967894
sloth (bae jung-sub),2022,summer,25.106348
sloth (bae jung-sub),2023,spring,24.046663
slt,2020,spring,20.250792999999998
slt,2020,summer,17.824709
slt,2021,spring,18.89998
slt,2021,summer,16.067587
slt,2022,spring,18.460775
slugger,2020,summer,17.125103
smacl3r,2020,summer,13.844892000000002
smeb,2015,summer,21.726727
smeb,2016,spring,20.60381
smeb,2016,summer,18.418016
smeb,2017,spring,17.357397
smeb,2017,summer,16.708451999999998
smeb,2018,spring,19.27359
smeb,2018,summer,20.639734
smeb,2019,summer,19.547775
smeb,2020,summer,26.509361
smile (won jong-ha),2017,spring,15.862102499999999
smile (won jong-ha),2018,spring,17.979588
smile (won jong-ha),2019,spring,17.000647
smile (won jong-ha),2019,summer,20.141233
smiths,2018,spring,25.356798
smlz,2016,spring,26.709244
smlz,2017,spring,24.375042
smlz,2017,summer,28.468365000000002
smlz,2018,spring,24.020756
smlz,2018,summer,24.196976
smlz,2019,spring,23.621075
smlz,2019,summer,20.409351
smlz,2020,spring,18.858767999999998
smlz,2020,summer,24.611407999999997
smlz,2021,summer,19.927212
smlz,2022,summer,19.944147
smoothie,2015,spring,20.24471
smoothie,2015,summer,18.603695000000002
smoothie,2016,spring,20.799423
smoothie,2016,summer,18.43865
smoothie,2017,spring,14.661714000000002
smoothie,2018,spring,18.405527
smoothie,2018,summer,19.506868
smoothie,2019,spring,22.159976999999998
smoothie,2019,summer,21.325907
smoothie,2020,spring,20.238714
smoothie,2021,spring,17.775779999999997
smoothie,2022,spring,19.292
smurf (dmitri ivanov),2016,summer,24.863289
smurf (dmitri ivanov),2018,spring,20.08445
smurf (dmitri ivanov),2018,summer,22.331326
smurf (dmitri ivanov),2019,spring,22.41613
smurf (dmitri ivanov),2020,summer,26.930386
sneaky,2013,summer,22.193464000000002
sneaky,2015,spring,24.693937
sneaky,2015,summer,18.029211
sneaky,2016,spring,25.114592000000002
sneaky,2016,summer,24.20691
sneaky,2017,spring,17.899109
sneaky,2018,spring,20.524584
sneaky,2018,summer,20.425764
sneaky,2019,spring,19.708858
sneaky,2019,summer,15.53939
sniper,2023,spring,14.555428
snoopy (yang yeo-myeong),2016,summer,19.7043
snow (wu hao-shun),2018,spring,19.996178
snow (wu hao-shun),2018,summer,24.225282999999997
snow (wu hao-shun),2019,spring,25.607025
snow (wu hao-shun),2019,summer,23.632051
snow (wu hao-shun),2020,summer,26.944622
snow (wu hao-shun),2021,spring,17.991734
snow (wu hao-shun),2021,summer,17.520452
snowflower,2015,summer,20.536009
snowflower,2016,spring,19.347368
snowflower,2016,summer,20.905466
snowflower,2017,spring,17.773743
snowflower,2017,summer,17.196703
snowflower,2018,summer,22.361399
snowflower,2019,summer,23.19464
snowflower,2020,summer,22.424170999999998
soap (konstantinos andreadis),2021,summer,20.095919
soap (konstantinos andreadis),2022,spring,19.018188000000002
soar,2015,summer,16.8964
soar,2016,spring,19.362873
soar,2016,summer,19.940619
soar,2017,spring,18.447557
soar,2018,spring,23.909643
soar,2018,summer,23.287706
soar,2019,spring,20.530289
soar,2019,summer,20.302338
soar,2020,summer,24.384619
sober,2021,summer,17.707047
soboro,2023,spring,21.320736
sof,2019,spring,12.955658
sofm,2014,spring,24.982697
sofm,2016,summer,16.001049
sofm,2017,spring,19.551660000000002
sofm,2017,summer,19.496185
sofm,2018,spring,20.935137
sofm,2018,summer,18.590526999999998
sofm,2019,spring,16.97851
sofm,2019,summer,19.900503
sofm,2020,spring,18.579264000000002
sofm,2020,summer,17.814249
sofm,2021,spring,18.616594
sofm,2021,summer,20.03294
sofm,2022,spring,20.733759
sohwan,2016,spring,20.331947
sohwan,2016,summer,19.456066
sohwan,2017,spring,19.648073
sohwan,2017,summer,18.578028
sohwan,2018,spring,19.957394
sohwan,2018,summer,18.569412
sohwan,2019,spring,23.955374
sohwan,2019,summer,21.349663
sohwan,2020,spring,23.83362
sohwan,2020,summer,19.778019
sohwan,2021,summer,22.08602
soligo,2019,spring,22.463718
soligo,2019,summer,22.335123
soligo,2020,spring,22.373613
soligo,2021,spring,18.682646
soligo,2021,summer,21.314905
solo (colin earnest),2016,spring,17.493734
solo (colin earnest),2016,summer,16.492228
solo (colin earnest),2017,spring,18.901367
solo (colin earnest),2018,spring,26.512520000000002
solo (colin earnest),2018,summer,22.359426000000003
solo (colin earnest),2019,spring,24.906038
solo (colin earnest),2019,summer,25.217201
solo (colin earnest),2020,summer,19.682875
solo (colin earnest),2021,spring,18.930906
solo (colin earnest),2021,summer,22.0603
solo (colin earnest),2023,spring,27.675285
son,2020,spring,20.394981
son,2022,spring,23.292223
sonstar,2015,summer,22.9835
sonstar,2016,spring,22.106745
sonstar,2016,summer,18.414845
sonstar,2019,summer,24.761608
sora (liu zhi-long),2018,spring,17.867532999999998
sora (liu zhi-long),2018,summer,18.485533
sora (liu zhi-long),2019,summer,22.814798
sora (liu zhi-long),2020,summer,23.271988
sora (liu zhi-long),2021,spring,21.268658
sorrow (li de-ming),2023,spring,23.778246
soul (liu kai),2018,spring,18.788736
soul (liu kai),2018,summer,18.800486
soul (seo hyeon-seok),2016,spring,19.354483
soul (seo hyeon-seok),2017,spring,22.308147
soul (victor martinez),2023,spring,19.841259
soul (zhou feng),2016,spring,21.84982
soul (zhou feng),2016,summer,30.621075
soul (zhou feng),2017,spring,26.448605999999998
soul (zhou feng),2018,spring,24.956345000000002
soul (zhou feng),2018,summer,24.203165
southwind,2016,spring,17.999498000000003
southwind,2018,spring,20.530231
southwind,2018,summer,17.096956
southwind,2019,spring,19.570715
southwind,2019,summer,19.042067000000003
southwind,2020,spring,20.565535999999998
southwind,2020,summer,24.321377
southwind,2021,spring,18.03698
southwind,2021,summer,17.666098
southwind,2022,spring,13.053859
southwind,2023,spring,18.7395
sozpurefect,2017,spring,18.90833
sozpurefect,2017,summer,19.432848
sozpurefect,2019,summer,14.353074
spark (lucas keith),2019,summer,25.805231
sparz,2019,spring,23.470488
sparz,2020,spring,21.516576999999998
sparz,2021,spring,19.691454
spawn (trevor kerr-taylor),2021,spring,21.937754
spawn (trevor kerr-taylor),2022,spring,21.741865
spawn (trevor kerr-taylor),2022,summer,21.629732
spawn (trevor kerr-taylor),2023,spring,21.894428
spica,2019,summer,21.003220000000002
spica,2020,spring,23.237175
spica,2021,spring,25.843124
spica,2021,summer,22.006811
spica,2022,spring,17.261803
spica,2022,summer,26.817743
spica,2023,spring,20.995134
spirax,2023,spring,14.231338500000001
spirit,2016,spring,16.753048
spirit,2016,summer,16.694016
spirit,2017,spring,19.433289000000002
spirit,2017,summer,17.103607
spirit,2018,spring,19.637232
spirit,2018,summer,21.264229999999998
spirit,2019,spring,23.584152
spirit,2019,summer,22.294885999999998
spirit,2020,spring,24.976244
spirit,2020,summer,25.992608999999998
spookz,2017,spring,19.773832000000002
spookz,2018,spring,17.667768
spookz,2019,spring,24.091513
spunk,2017,summer,18.259521
spunk,2018,spring,19.51885
spunk,2018,summer,18.330088
spunk,2019,spring,20.037832
spunk,2020,summer,22.10468
sqb,2018,summer,20.104257999999998
sqb,2019,spring,22.005629000000003
sqb,2020,spring,16.061548000000002
sqb,2020,summer,20.814575
sqcristiaan,2022,spring,14.750664000000002
srtty,2022,spring,19.7587
srtty,2022,summer,15.181813
ss17,2016,spring,20.62428
ss17,2016,summer,23.69135
ssady,2023,spring,22.343946
ssol,2016,spring,18.929062
ssol,2017,spring,22.298063
ssol,2017,summer,20.96895
ssol,2018,spring,20.21295
ssol,2018,summer,23.117634
ssol,2019,spring,22.55356
ssol,2019,summer,21.628452
ssol,2020,spring,24.11714
ssol,2020,summer,24.960179999999998
ssol,2021,spring,24.736853
ssol,2022,spring,21.589834
ssong,2019,spring,21.75457
ssong,2021,spring,16.227970000000003
ssong,2021,summer,18.418703
ssong,2022,spring,22.124517
ssumday,2016,summer,22.526915
ssumday,2017,spring,20.441763
ssumday,2018,spring,21.303244
ssumday,2018,summer,19.996637
ssumday,2019,spring,17.746063
ssumday,2019,summer,25.72277
ssumday,2020,spring,16.710375
ssumday,2021,spring,23.007875
ssumday,2021,summer,19.108845000000002
ssumday,2022,spring,20.072110000000002
ssumday,2022,summer,24.220175
ssumday,2023,spring,23.602413000000002
ssun (kim tae-yang),2018,spring,21.227434
ssun (kim tae-yang),2019,spring,25.124706
ssun (kim tae-yang),2019,summer,22.197216
ssun (kim tae-yang),2020,spring,24.846092000000002
ssun (kim tae-yang),2020,summer,22.550736999999998
starfire,2022,spring,23.580911999999998
starlight,2016,summer,25.273985
starlight,2017,spring,23.40029
starlight,2017,summer,25.461302
starry,2021,spring,17.474695
starry,2021,summer,22.113705
starry,2023,spring,22.948038
stasko,2022,summer,13.208623000000001
stay (guo yi-yang),2021,summer,24.974916
stay (guo yi-yang),2022,spring,23.5081
stealshot,2021,summer,20.137684
steel,2016,spring,21.597103
steel,2018,summer,16.717579
steel,2019,spring,20.801379999999998
steel,2019,summer,21.432547
steel,2020,spring,21.05203
steel,2020,summer,21.457853
steel,2021,spring,21.849239999999998
steel,2021,summer,22.883715
steel,2022,spring,22.514495999999998
stefan,2018,spring,26.844137
stefan,2018,summer,15.970301999999998
stefan,2019,spring,15.303235999999998
stefan,2020,spring,26.698403999999996
stefan,2022,spring,18.554409
stefanko,2021,summer,18.433754
stitch,2016,spring,17.712088
stitch,2016,summer,17.010523000000003
stitch,2017,spring,18.205408
stitch,2017,summer,20.789260000000002
stitch,2018,spring,20.268194
stitch,2018,summer,22.3033
stitch,2019,summer,24.115955
stixxay,2016,spring,20.4455
stixxay,2016,summer,19.116386
stixxay,2017,spring,21.058542000000003
stixxay,2018,spring,16.025793
stixxay,2018,summer,22.476376000000002
stixxay,2019,spring,19.418139
stixxay,2019,summer,17.479832000000002
stixxay,2020,spring,20.77459
stixxay,2021,spring,19.463762
stixxay,2021,summer,22.874086
stixxay,2022,spring,22.145384
stixxay,2022,summer,16.118174
stixxay,2023,spring,26.160097
stomaged,2017,spring,25.022879
stomaged,2018,summer,22.363459
stomaged,2019,spring,28.144424
stomaged,2019,summer,24.651636
stomaged,2020,spring,18.626068
stomaged,2023,spring,21.901139999999998
strange (jakub vašina),2021,summer,20.149153
strive,2019,summer,20.026125
strive,2020,spring,26.460796000000002
strive,2020,summer,24.96356
strive,2021,spring,21.082712
strive,2021,summer,22.487484
strive,2022,spring,20.357027
strive,2023,spring,20.474346
strompest,2017,spring,19.823383
strompest,2019,summer,18.346748
strong,2016,summer,24.124529000000003
stunt,2016,spring,20.858397
stunt,2016,summer,16.036602
stunt,2017,spring,15.611925
stunt,2018,spring,21.762814000000002
stunt,2018,summer,19.474619
stunt,2019,spring,17.380470000000003
stunt,2019,summer,18.453
stunt,2020,spring,18.875902
suannai,2020,spring,23.300573
suannai,2021,spring,22.547112
subbex,2022,spring,18.473614
such,2020,spring,25.976979999999998
such,2020,summer,25.537909
such,2021,spring,20.988557999999998
such,2021,summer,18.788551000000002
such,2022,summer,20.30849
such,2023,spring,23.264039999999998
sudal,2021,spring,20.776367
sugarc,2021,summer,22.454409
suki (mo zi-peng),2022,summer,27.955002
sumi,2020,spring,19.143843
sumi,2020,summer,21.723614
sumi,2022,spring,22.581179000000002
sumi,2023,spring,16.505779999999998
summer (jiao li-peng),2020,spring,25.044119
summer (jiao li-peng),2020,summer,24.747566
summer (jiao li-peng),2022,spring,21.111063
summer (jiao li-peng),2022,summer,21.111063
summit,2018,spring,21.802866
summit,2018,summer,20.044468
summit,2019,summer,19.021013
summit,2020,spring,22.848516
summit,2020,summer,23.867376
summit,2021,spring,22.273054000000002
summit,2021,summer,23.105042
summit,2022,spring,21.02644
summit,2022,summer,23.425985
summit,2023,spring,22.555378
sun (joshua cook),2018,spring,20.809628
sun (joshua cook),2018,summer,20.15955
sun (joshua cook),2019,spring,21.843052
sundae,2016,summer,18.475092
sundae,2018,spring,20.027205
supreme,2021,spring,26.911352
surprise,2022,spring,21.191675
sven (sven olejnikow),2021,spring,20.540917999999998
svenskeren,2013,spring,17.603212
svenskeren,2015,spring,20.99362
svenskeren,2015,summer,19.94409
svenskeren,2016,spring,21.273314000000003
svenskeren,2016,summer,17.52082
svenskeren,2017,spring,13.658441
svenskeren,2018,spring,16.57495
svenskeren,2018,summer,19.674397
svenskeren,2019,spring,16.59234
svenskeren,2019,summer,10.391923
svenskeren,2020,spring,12.944822
svenskeren,2020,summer,21.509523
svenskeren,2021,spring,16.964855
svenskeren,2021,summer,17.395666000000002
svenskeren,2023,spring,22.660252
sw0rd,2017,spring,20.772548999999998
sw0rd,2017,summer,22.311598
sw0rd,2018,spring,26.912346000000003
sw0rd,2018,summer,19.646078
sw0rd,2019,spring,25.008759
sw0rd,2019,summer,22.309153
sw0rd,2020,spring,23.632939999999998
sw0rd,2022,spring,21.020945
sw0rd,2022,summer,22.758526
swamp,2022,spring,24.754717000000003
swamp,2022,summer,24.831913
sweet (lee eun-teak),2016,spring,21.472998
swi1e,2018,spring,21.646032
swip3rr,2017,spring,20.100561
swip3rr,2018,spring,18.034073
swip3rr,2019,spring,17.296207
swip3rr,2020,spring,21.179989000000003
sword (rico chen),2021,spring,17.623394
sword (rico chen),2023,spring,21.092064
sykes,2019,summer,20.101770000000002
sylchasie,2019,spring,16.854677
sylchasie,2019,summer,20.463798999999998
syu,2018,summer,21.225899
syu,2019,spring,20.88535
tabe,2016,summer,17.996443
tabe,2020,spring,13.931799
tabe,2021,spring,18.42851
tabe,2022,summer,20.664082
tactical,2019,spring,26.558654999999998
tactical,2019,summer,23.05048
tactical,2020,spring,23.095469
tactical,2021,spring,20.233052999999998
tactical,2021,summer,24.427864000000003
tactical,2022,spring,23.072943
tactical,2022,summer,26.443575
tactical,2023,spring,22.276062
tadeusz,2021,summer,18.320520000000002
tadeusz,2022,summer,20.802094
taeyoon,2022,spring,25.204329
taeyoon,2022,summer,23.107145000000003
tails,2022,spring,21.96221
tails,2023,spring,15.939084
tailuo,2017,summer,23.146513
tailuo,2018,spring,19.739262
tailuo,2019,summer,19.886038
tailuo,2021,spring,20.33898
tak2 (seon jong-hyeon),2017,spring,24.175678
tale,2016,summer,18.58547
tana,2019,summer,18.168928
tana,2020,summer,19.892054
tana,2022,summer,24.186228
tana,2023,spring,19.760914
tangwa,2017,summer,22.480276
tangwa,2018,spring,18.970148000000002
tangwa,2020,spring,24.392823999999997
tangwa,2020,summer,23.67665
tangwa,2021,spring,18.910007
tangwa,2021,summer,24.175695
tangwa,2022,summer,20.812386
tangyuan,2022,spring,16.476173
tangyuan,2023,spring,21.765722
tank,2015,summer,19.051424
tank,2016,spring,18.215553
tank,2017,spring,22.183422
tank,2017,summer,25.309963
tank,2018,spring,22.849028
tank,2018,summer,22.995182
tank,2019,summer,21.82754
tank,2020,summer,24.505786999999998
tarzan (lee seung-yong),2017,spring,15.595975
tarzan (lee seung-yong),2017,summer,18.80164
tarzan (lee seung-yong),2018,spring,22.799303
tarzan (lee seung-yong),2018,summer,16.989464
tarzan (lee seung-yong),2019,spring,20.490498000000002
tarzan (lee seung-yong),2019,summer,13.440999
tarzan (lee seung-yong),2020,spring,20.250519
tarzan (lee seung-yong),2021,spring,16.545038
tarzan (lee seung-yong),2021,summer,19.12065
tarzan (lee seung-yong),2022,spring,15.467051500000002
tarzan (lee seung-yong),2023,spring,16.917143
tasteless,2018,spring,23.750273
tasteless,2018,summer,16.803337
tasteless,2019,spring,24.543152
tasteless,2019,summer,20.111334
tasteless,2020,spring,20.441034
tasteless,2020,summer,25.681849
tasteless,2021,summer,19.216827
tasteless,2022,spring,24.225239000000002
tasteless,2022,summer,24.313589999999998
tasz,2021,summer,21.110670000000002
taylor swift,2021,summer,22.780825
tbq,2015,summer,18.283335
tbq,2016,spring,16.982697
tbq,2016,summer,17.891111
tbq,2017,spring,18.646725
tbq,2017,summer,25.032122
tbq,2018,spring,22.265862
tbq,2018,summer,20.615515
teacherma,2018,spring,23.125778
teacherma,2018,summer,24.7125
teacherma,2019,spring,25.534838
teacherma,2019,summer,20.532543
teacherma,2020,spring,22.102926
teacherma,2020,summer,21.712492
teacherma,2021,spring,23.92653
teacherma,2021,summer,23.862773999999998
teddy,2017,spring,22.2942
teddy,2017,summer,18.145004
teddy,2018,spring,19.749905
teddy,2018,summer,18.80499
teddy,2019,spring,21.486079999999998
teddy,2019,summer,22.301455999999998
teddy,2020,spring,21.701029000000002
teddy,2020,summer,21.796873
teddy,2021,spring,21.251257
teddy,2021,summer,23.326525
teddy,2022,spring,20.956383
teddy,2022,summer,21.878082
teddybear,2022,summer,18.38654
teeen,2018,spring,18.570383
teeen,2018,summer,15.683361999999999
teeen,2019,spring,18.560627
teeen,2019,summer,21.230125
teeen,2020,spring,16.552649
teeen,2020,summer,21.871805
teeen,2021,spring,22.013298000000002
tempt,2016,summer,15.320931
tempt,2017,spring,20.19866
tempt,2017,summer,17.93502
tempt,2018,spring,17.437487
tempt,2018,summer,17.056074
tempt,2019,spring,19.86427
tempt,2019,summer,21.221212
tempt,2020,spring,21.872328
tempt,2022,spring,16.441183
tempt,2023,spring,19.851128
tenacity,2021,spring,16.045044
tenacity,2022,spring,17.59277
tenacity,2023,spring,16.637316000000002
tenus,2023,spring,16.428295000000002
test sup,2019,spring,21.590273
test sup,2019,summer,19.869234
test sup,2020,summer,18.53112
tezaret,2022,spring,19.03697
thal,2018,spring,20.42544
thal,2018,summer,18.258492999999998
thal,2019,spring,17.699354
thal,2019,summer,22.273098
the law,2020,spring,15.396738000000001
the law,2022,summer,24.7086
thecooperman,2020,spring,20.308554
theheathen,2019,summer,15.634369
theniu,2023,spring,26.624786
thenut,2020,summer,23.504316
thenut,2021,summer,21.84238
theoddone,2013,spring,15.064570000000002
theoddone,2013,summer,16.267385
theoddone,2014,spring,13.102428999999999
theshy,2018,spring,19.098969
theshy,2018,summer,24.605145999999998
theshy,2019,spring,23.64313
theshy,2019,summer,22.549067
theshy,2020,spring,20.58911
