dream (tan wen-xiang)_2022 summer,18.390543
jiizuke_2019 spring,31.100348
along (long hong-zhou)_2021 spring,17.869001
coatpustmain_2020 summer,25.862532
tony top_2021 spring,22.969652
avalon_2015 spring,14.089481
imaqtpie_2014 spring,16.246315
xinye_2020 spring,21.239325
may (bai ren-jie)_2018 summer,20.04395
haru_2022 summer,20.96768
diplex_2021 spring,14.641361
jisu_2017 summer,21.812616
chanu_2017 spring,17.252474
crescent (luo sheng)_2020 spring,20.067373
jotaro_2021 spring,16.66188
ellim_2020 summer,26.459114
boss (vladislav fomin)_2018 spring,20.102753
jykim_2023 summer,25.22427
bengi_2022 spring,17.209303
seelame_2021 spring,19.425623
dokgo_2016 spring,17.729889
sacrifice (alex zach)_2022 summer,17.73289
shaoye_2023 summer,21.221544
iboy_2019 summer,25.265144
keaiduo_2022 spring,19.114193
lukezy_2020 spring,16.92603
pandac_2023 spring,29.628077
impact_2023 spring,22.905916
xoura_2023 spring,15.371674
doing_2022 spring,24.227373
kenal_2022 spring,24.705175
canna_2022 spring,20.099186
joey_2018 summer,20.082169
djoko_2022 summer,24.037786
biotic_2023 spring,21.488749
dreams (han min-kook)_2020 spring,15.017205
helper (kwon yeong-jae)_2021 spring,19.581335
haro_2018 summer,24.914122
lele (dang bo-lin)_2022 spring,25.392874
paladin (cheon joon-hee)_2018 summer,22.266562
lian_2021 summer,18.73768
anonymouss_2022 spring,18.44656
spirit_2018 spring,19.637232
pll_2014 summer,19.93021
saddy_2018 spring,16.772972
big_2019 summer,15.55278
serek (michał nowocień)_2022 summer,19.585846
dara_2016 spring,14.179471
ryu_2018 summer,29.2944
bang_2015 spring,25.334612
happygame_2020 spring,25.959835
hans samd_2021 summer,20.95393
dioud_2016 summer,14.882993
huni_2018 summer,24.237553
jesiz_2015 spring,20.627441
shanji_2019 spring,20.475578
yeon (sean sung)_2022 spring,15.766244
chen_2017 spring,30.102259
wixxi_2022 spring,25.428244
huanggai_2018 spring,18.00914
ppgod_2020 summer,17.280588
parang_2018 summer,22.118181
lies (guo hao-tian)_2019 spring,21.395561
cookie7_2023 spring,28.818394
robogod_2021 spring,29.698027
janus_2020 spring,18.384249
bloody raven_2022 summer,22.417345
dreams (han min-kook)_2017 spring,17.195326
helper (kwon yeong-jae)_2016 spring,16.826038
caps_2019 summer,19.699312
yagao_2021 spring,27.196415
smart_2023 spring,15.8109455
369_2018 spring,24.71578
ale_2022 spring,15.484825
akre_2023 spring,23.965498
corejj_2020 spring,20.342915
dreedy_2023 spring,22.767294
alexx_2021 summer,21.694416
carb_2019 summer,24.038027
holder_2018 summer,21.042166
cherub_2019 spring,18.759874
mo_2020 spring,18.292011
soul (zhou feng)_2017 spring,26.448606
jayj_2020 spring,14.913932
citrus9_2021 summer,16.955275
hybrid (lee woo-jin)_2021 summer,17.73524
licorice_2018 spring,21.356842
mo_2017 spring,17.816673
carzzy_2022 summer,23.646093
corn (lei wen)_2016 summer,25.272564
xiyang_2016 spring,22.292297
fakegod_2023 spring,13.984789
duke (lee ho-seong)_2015 summer,18.845654
ley_2015 spring,22.035227
mightybear_2016 summer,18.665209
lonely (han gyu-joon)_2021 spring,24.350145
daniel (liu yu-xiang)_2018 spring,22.645088
namex_2019 spring,18.404938
corejj_2017 spring,18.017809
chovy_2023 spring,23.177143
jett_2020 spring,19.635992
maix_2019 summer,17.628242
shrimp_2018 spring,18.111073
yebo_2022 spring,23.025827
hirit_2023 spring,18.94653
air (shenghao he)_2022 summer,20.617771
kepler_2022 summer,21.962868
pirean_2018 summer,18.37476
angel (xiang tao)_2020 spring,27.217194
yui_2018 summer,20.493664
aesthetic (frank norqvist)_2019 spring,16.238447
malice_2019 spring,18.772013
hwq_2019 spring,21.635864
doublelift_2020 summer,21.336561
haze (afonso maia)_2023 spring,18.430454
doxy_2023 summer,24.643166
starfire_2022 spring,23.580912
maokai (yang ji-song)_2022 summer,19.10195
doublelift_2017 summer,16.890793
humble (huang min-min)_2019 spring,22.933935
demon (wu yue-wei)_2023 spring,20.71285
febiven_2018 summer,23.897936
edward_2015 spring,16.28578
xiaoweixiao_2018 summer,20.232243
firerain_2018 summer,21.567905
tempt_2023 spring,19.851128
redsnow_2018 spring,19.596378
mori (pi jin-chang)_2023 spring,15.99577
river (kim dong-woo)_2023 spring,22.678553
biubiu_2019 summer,23.034307
xiaoty_2018 summer,25.179909
asura (lu qi)_2022 spring,20.6882
dhokla_2023 summer,20.970718
lustboy_2014 spring,13.459556
xiaoyueji_2021 spring,19.871363
black (murat ulukan ayaz)_2020 spring,22.625202
keane_2016 spring,20.722717
wuy_2020 summer,21.505394
zap_2023 spring,19.272657
patch (han seung-min)_2021 spring,23.169874
ruvelius_2019 summer,17.890081
xaiyen_2022 spring,25.451014
mowgli_2022 spring,21.65139
yimeng_2019 spring,19.88969
zorah_2020 spring,23.326452
ablazeolive_2021 summer,22.452545
wiz_2020 spring,19.171396
hanxuan_2018 spring,20.029696
fdy_2019 summer,24.730001
joker (cho jae-eup)_2017 summer,17.909502
lia_2020 summer,22.336313
kezman_2023 spring,21.160303
pressure_2021 summer,22.769173
cinkrof_2019 spring,24.977566
fbi_2021 summer,23.325438
yuen_2020 summer,22.139864
zjj_2023 spring,16.657633
abbedagge_2018 summer,21.913504
trap (shin seung-min)_2022 spring,24.258053
feng (wang xiao-feng)_2016 spring,18.199167
5kid_2019 summer,20.638586
innox_2015 summer,15.4552
lover11_2021 spring,19.47474
1220_2019 spring,17.17143
cold_2018 summer,26.625294
deokdam_2021 summer,23.16615
mask_2021 spring,20.403746
sixsix9_2019 summer,23.184235
ablazeolive_2016 summer,18.285107
wiz_2017 spring,23.915806
zhìì_2021 summer,19.959461
kuro_2019 summer,19.78609
xpecial_2016 summer,25.062601
smoothie_2015 summer,18.603695
solo (colin earnest)_2020 summer,19.682875
bluerzor_2023 summer,24.264345
frozen (kim tae-il)_2018 summer,20.916773
athena_2018 spring,18.867563
canee_2021 summer,22.013884
hoon (lee jang-hoon)_2019 spring,19.438536
hoit_2021 summer,23.088327
chauster_2013 spring,15.234878
thesnake_2019 spring,20.770647
nien_2015 summer,20.924444
evil (bogdan huber)_2021 spring,15.512984
hope (wang jie)_2023 spring,19.980946
alby_2021 summer,21.49267
broxah_2020 spring,15.922479
elk_2020 spring,22.052628
easyhoon_2018 summer,17.518646
pilot (na woo-hyung)_2015 summer,18.994886
call lin_2019 summer,15.776833
smlz_2017 summer,28.468365
rascal_2019 summer,19.750648
